sid,season,name,subbasin,nature,valid_time,lat,lon,dist2land_km,landfall_km,storm_speed_kt,storm_dir_deg,imd_wind_kt,imd_pres_hpa,imd_ci,jtwc_wind_1min_kt,jtwc_wind_kt,jtwc_pres_hpa,vmax_kt,pmin_hpa,label_agency,label_spread_kt,basin,imd_category,storm_motion_u_kt,storm_motion_v_kt,trend_12h_kt,vmax_plus_12h_kt,dv_12h_kt,vmax_plus_24h_kt,dv_24h_kt,vmax_plus_48h_kt,dv_48h_kt,ri_24h,reintensify_land,regime,featured_slug,is_featured
1990348N04087,1990,Unnamed,BB,NR,1990-12-16 06:00:00,12.9,85.7,552,511.0,10.0,10.0,35.0,,2.5,40.0,37.2,,35.0,,IMD,2.200000000000003,bay_of_bengal,CS,1.7364817766693033,9.84807753012208,0.0,45.0,10.0,55.0,20.0,35.0,0.0,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-16 09:00:00,13.4,85.7,511,481.0,10.0,5.0,40.0,,,40.0,37.2,,40.0,,IMD,2.799999999999997,bay_of_bengal,CS,0.8715574274765816,9.961946980917457,5.0,45.0,5.0,55.0,15.0,31.0,-9.0,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-16 12:00:00,13.9,85.8,482,468.0,9.0,15.0,45.0,,3.0,40.0,37.2,,45.0,,IMD,7.799999999999997,bay_of_bengal,CS,2.3293714059226867,8.693332436601615,10.0,45.0,0.0,55.0,10.0,27.0,-18.0,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-16 15:00:00,14.3,85.9,463,456.0,9.0,25.0,45.0,,,43.0,39.99,,45.0,,IMD,5.009999999999998,bay_of_bengal,CS,3.803564355666295,8.15677008332985,10.0,50.0,5.0,55.0,10.0,30.69,-14.31,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-16 18:00:00,14.7,86.2,456,431.0,9.0,15.0,45.0,,3.0,45.0,41.85,,45.0,,IMD,3.1499999999999986,bay_of_bengal,CS,2.3293714059226867,8.693332436601615,10.0,55.0,10.0,55.0,10.0,27.9,-17.099999999999998,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-16 21:00:00,15.1,86.2,422,384.0,9.0,5.0,45.0,,,45.0,41.85,,45.0,,IMD,3.1499999999999986,bay_of_bengal,CS,0.7844016847289235,8.96575228282571,5.0,55.0,10.0,50.0,5.0,23.25,-21.75,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-17 00:00:00,15.6,86.3,382,346.0,11.0,10.0,45.0,,3.0,45.0,41.85,,45.0,,IMD,3.1499999999999986,bay_of_bengal,CS,1.9101299543362336,10.832885283134289,0.0,55.0,10.0,45.0,0.0,18.6,-26.4,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-17 03:00:00,16.1,86.4,346,315.0,13.0,20.0,50.0,,,45.0,41.85,,50.0,,IMD,8.149999999999999,bay_of_bengal,SCS,4.446261863233693,12.21600407021681,5.0,55.0,5.0,40.0,-10.0,,,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-17 06:00:00,16.8,86.7,315,295.0,14.0,25.0,55.0,,3.5,45.0,41.85,,55.0,,IMD,13.15,bay_of_bengal,SCS,5.9166556643697925,12.6883090185131,10.0,55.0,0.0,35.0,-20.0,,,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-17 09:00:00,17.4,87.0,295,251.0,15.0,35.0,55.0,,,45.0,41.85,,55.0,,IMD,13.15,bay_of_bengal,SCS,8.60364654526569,12.287280664334878,10.0,50.0,-5.0,31.0,-24.0,,,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-17 12:00:00,18.0,87.6,256,238.0,18.0,45.0,55.0,,3.5,45.0,41.85,,55.0,,IMD,13.15,bay_of_bengal,SCS,12.727922061357855,12.727922061357855,10.0,45.0,-10.0,27.0,-28.0,,,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-17 15:00:00,18.7,88.3,245,244.0,19.0,50.0,55.0,,,45.0,41.85,,55.0,,IMD,13.15,bay_of_bengal,SCS,14.554844419260585,12.212964584044247,5.0,40.0,-15.0,30.69,-24.31,,,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-17 18:00:00,19.3,89.1,257,221.0,18.0,50.0,55.0,,3.5,45.0,41.85,,55.0,,IMD,13.15,bay_of_bengal,SCS,13.788799976141604,11.57017697435771,0.0,35.0,-20.0,27.9,-27.1,,,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-17 21:00:00,19.7,89.8,224,190.0,14.0,55.0,50.0,,,45.0,41.85,,50.0,,IMD,8.149999999999999,bay_of_bengal,SCS,11.468128620045883,8.030070108914645,-5.0,31.0,-19.0,23.25,-26.75,,,0.0,0.0,maritime_mature,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-18 00:00:00,20.1,90.3,190,159.0,11.0,50.0,45.0,,0.0,45.0,41.85,,45.0,,IMD,3.1499999999999986,bay_of_bengal,CS,8.426488874308758,7.070663706551933,-10.0,27.0,-18.0,18.6,-26.4,,,0.0,0.0,sheared,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-18 03:00:00,20.5,90.6,151,141.0,8.0,50.0,40.0,,,40.0,37.2,,40.0,,IMD,2.799999999999997,bay_of_bengal,CS,6.128355544951824,5.142300877492315,-15.0,30.69,-9.31,,,,,,,sheared,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-18 06:00:00,20.6,90.9,141,106.0,7.0,80.0,35.0,,0.0,35.0,32.550000000000004,,35.0,,IMD,2.449999999999996,bay_of_bengal,CS,6.893654271085456,1.2155372436685128,-20.0,27.9,-7.099999999999998,,,,,,,sheared,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-18 09:00:00,20.6,91.3,106,70.0,8.0,85.0,31.0,,,35.0,32.550000000000004,,31.0,,IMD,1.5500000000000045,bay_of_bengal,DD,7.969557584733964,0.6972459419812651,-19.0,23.25,-7.75,,,,,,,sheared,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-18 12:00:00,20.6,91.8,61,15.0,9.0,55.0,27.0,,0.0,35.0,32.550000000000004,,27.0,,IMD,5.550000000000004,bay_of_bengal,D,7.372368398600926,5.162187927159414,-18.0,18.6,-8.399999999999999,,,,,,,sheared,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-18 15:00:00,21.1,92.1,10,0.0,10.0,50.0,,,,33.0,30.69,,30.69,,JTWC_conv_3min,,bay_of_bengal,DD,7.66044443118978,6.427876096865393,-9.31,,,,,,,,,sheared,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-18 18:00:00,21.3,92.6,0,0.0,9.0,65.0,,,,30.0,27.9,,27.9,,JTWC_conv_3min,,land,D,8.15677008332985,3.803564355666295,-7.099999999999998,,,,,,,,,over_land,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-18 21:00:00,21.5,93.1,0,0.0,9.0,70.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,land,D,8.457233587073175,3.0781812899310195,-7.75,,,,,,,,,over_land,,False
1990348N04087,1990,Unnamed,BB,NR,1990-12-19 00:00:00,21.6,93.5,0,,9.0,75.0,,,,20.0,18.6,,18.6,,JTWC_conv_3min,,land,D,8.693332436601615,2.3293714059226867,-8.399999999999999,,,,,,,,,over_land,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-22 18:00:00,10.0,91.2,661,653.0,4.0,215.0,,,,20.0,18.6,,18.6,,JTWC_conv_3min,,bay_of_bengal,D,-2.2943057454041846,-3.276608177155967,0.0,18.6,0.0,23.25,4.649999999999999,25.0,6.399999999999999,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-22 21:00:00,9.8,91.1,652,652.0,4.0,215.0,,,,20.0,18.6,,18.6,,JTWC_conv_3min,,bay_of_bengal,D,-2.2943057454041846,-3.276608177155967,0.0,21.39,2.789999999999999,23.25,4.649999999999999,25.0,6.399999999999999,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-23 00:00:00,9.7,91.0,652,644.0,3.0,215.0,,,,20.0,18.6,,18.6,,JTWC_conv_3min,,bay_of_bengal,D,-1.7207293090531386,-2.4574561328669757,0.0,23.25,4.649999999999999,23.25,4.649999999999999,25.0,6.399999999999999,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-23 03:00:00,9.6,90.9,652,644.0,3.0,225.0,,,,20.0,18.6,,18.6,,JTWC_conv_3min,,bay_of_bengal,D,-2.1213203435596424,-2.121320343559643,0.0,23.25,4.649999999999999,26.040000000000003,7.440000000000001,28.0,9.4,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-23 06:00:00,9.5,90.8,653,653.0,3.0,240.0,,,,20.0,18.6,,18.6,,JTWC_conv_3min,,bay_of_bengal,D,-2.598076211353316,-1.500000000000001,0.0,23.25,4.649999999999999,27.9,9.3,30.0,11.4,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-23 09:00:00,9.4,90.7,654,654.0,3.0,250.0,,,,23.0,21.39,,21.39,,JTWC_conv_3min,,bay_of_bengal,D,-2.8190778623577253,-1.0260604299770058,2.789999999999999,23.25,1.8599999999999997,27.9,6.510000000000002,33.0,11.61,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-23 12:00:00,9.4,90.5,670,670.0,4.0,265.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,bay_of_bengal,D,-3.984778792366982,-0.348622970990633,4.649999999999999,23.25,0.0,25.0,1.75,35.0,11.75,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-23 15:00:00,9.4,90.3,688,688.0,4.0,270.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,bay_of_bengal,D,-4.0,-7.34788079488412e-16,4.649999999999999,26.040000000000003,2.7900000000000027,25.0,1.75,35.0,11.75,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-23 18:00:00,9.4,90.1,705,705.0,4.0,270.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,bay_of_bengal,D,-4.0,-7.34788079488412e-16,4.649999999999999,27.9,4.650000000000002,25.0,1.75,35.0,11.75,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-23 21:00:00,9.4,89.9,723,716.0,5.0,250.0,,,,25.0,23.25,,23.25,,JTWC_conv_3min,,bay_of_bengal,D,-4.698463103929543,-1.7101007166283426,1.8599999999999997,27.9,4.650000000000002,25.0,1.75,40.0,16.75,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-24 00:00:00,9.2,89.6,737,737.0,5.0,250.0,,1002.0,0.0,25.0,23.25,,23.25,1002.0,JTWC_conv_3min,,bay_of_bengal,D,-4.698463103929543,-1.7101007166283426,0.0,25.0,1.75,25.0,1.75,45.0,21.75,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-24 03:00:00,9.2,89.4,756,756.0,4.0,280.0,,1002.0,,28.0,26.040000000000003,,26.040000000000003,1002.0,JTWC_conv_3min,,bay_of_bengal,D,-3.939231012048833,0.6945927106677199,2.7900000000000027,25.0,-1.0400000000000027,28.0,1.9599999999999973,50.0,23.96,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-24 06:00:00,9.3,89.3,771,771.0,3.0,310.0,,1002.0,0.0,30.0,27.9,,27.9,1002.0,JTWC_conv_3min,,bay_of_bengal,D,-2.2981333293569346,1.9283628290596175,4.650000000000002,25.0,-2.900000000000002,30.0,2.099999999999998,55.0,27.1,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-24 09:00:00,9.4,89.2,787,787.0,3.0,335.0,,1002.0,,30.0,27.9,,27.9,1002.0,JTWC_conv_3min,,bay_of_bengal,D,-1.2678547852220976,2.71892336110995,4.650000000000002,25.0,-2.900000000000002,33.0,5.099999999999998,55.0,27.1,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-24 12:00:00,9.6,89.2,799,799.0,4.0,350.0,25.0,1002.0,1.5,30.0,27.9,,25.0,1002.0,IMD,2.900000000000002,bay_of_bengal,D,-0.6945927106677215,3.939231012048832,1.75,25.0,0.0,35.0,10.0,55.0,30.0,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-24 15:00:00,9.8,89.1,820,820.0,5.0,350.0,25.0,1002.0,,33.0,30.69,,25.0,1002.0,IMD,5.690000000000001,bay_of_bengal,D,-0.868240888334652,4.92403876506104,-1.0400000000000027,28.0,3.0,35.0,10.0,55.0,30.0,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-24 18:00:00,10.1,89.1,840,839.0,5.0,350.0,25.0,1002.0,1.5,35.0,32.550000000000004,,25.0,1002.0,IMD,7.550000000000004,bay_of_bengal,D,-0.868240888334652,4.92403876506104,-2.900000000000002,30.0,5.0,35.0,10.0,55.0,30.0,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-24 21:00:00,10.4,89.0,841,832.0,5.0,345.0,25.0,1002.0,,35.0,32.550000000000004,,25.0,1002.0,IMD,7.550000000000004,bay_of_bengal,D,-1.2940952255126037,4.8296291314453415,-2.900000000000002,33.0,8.0,40.0,15.0,55.0,30.0,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-25 00:00:00,10.6,88.9,832,824.0,6.0,330.0,25.0,1002.0,1.5,35.0,32.550000000000004,,25.0,1002.0,IMD,7.550000000000004,bay_of_bengal,D,-3.0000000000000027,5.19615242270663,0.0,35.0,10.0,45.0,20.0,55.0,30.0,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-25 03:00:00,10.8,88.7,832,823.0,6.0,310.0,28.0,1001.0,,38.0,35.34,,28.0,1001.0,IMD,7.340000000000003,bay_of_bengal,DD,-4.596266658713869,3.856725658119236,3.0,35.0,7.0,50.0,22.0,66.0,38.0,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-25 06:00:00,11.0,88.5,828,803.0,5.0,295.0,30.0,1000.0,2.0,40.0,37.2,,30.0,1000.0,IMD,7.200000000000003,bay_of_bengal,DD,-4.531538935183249,2.113091308703498,5.0,35.0,5.0,55.0,25.0,77.0,47.0,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-25 09:00:00,11.1,88.2,803,783.0,5.0,285.0,33.0,998.0,,40.0,37.2,,33.0,998.0,IMD,4.200000000000003,bay_of_bengal,DD,-4.829629131445342,1.2940952255126017,8.0,40.0,7.0,55.0,22.0,77.0,44.0,0.0,0.0,sheared,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-25 12:00:00,11.1,88.0,783,773.0,3.0,280.0,35.0,996.0,2.5,40.0,37.2,,35.0,996.0,IMD,2.200000000000003,bay_of_bengal,CS,-2.9544232590366244,0.5209445330007899,10.0,45.0,10.0,55.0,20.0,77.0,42.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-25 15:00:00,11.1,87.9,773,773.0,2.0,290.0,35.0,997.0,,43.0,39.99,,35.0,997.0,IMD,4.990000000000002,bay_of_bengal,CS,-1.8793852415718169,0.684040286651338,7.0,50.0,15.0,55.0,20.0,77.0,42.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-25 18:00:00,11.2,87.9,778,758.0,3.0,280.0,35.0,998.0,2.5,45.0,41.85,,35.0,998.0,IMD,6.850000000000001,bay_of_bengal,CS,-2.9544232590366244,0.5209445330007899,5.0,55.0,20.0,55.0,20.0,77.0,42.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-25 21:00:00,11.2,87.6,748,738.0,4.0,275.0,40.0,996.0,,48.0,44.64,,40.0,996.0,IMD,4.640000000000001,bay_of_bengal,CS,-3.984778792366982,0.3486229709906315,7.0,55.0,15.0,55.0,15.0,77.0,37.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-26 00:00:00,11.2,87.5,738,728.0,3.0,280.0,45.0,994.0,3.0,50.0,46.5,,45.0,994.0,IMD,1.5,bay_of_bengal,CS,-2.9544232590366244,0.5209445330007899,10.0,55.0,10.0,55.0,10.0,77.0,32.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-26 03:00:00,11.2,87.4,728,718.0,1.0,315.0,50.0,993.0,,50.0,46.5,,50.0,993.0,IMD,3.5,bay_of_bengal,SCS,-0.7071067811865477,0.7071067811865474,15.0,55.0,5.0,66.0,16.0,90.0,40.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-26 06:00:00,11.3,87.4,733,733.0,3.0,0.0,55.0,991.0,3.5,50.0,46.5,,55.0,991.0,IMD,8.5,bay_of_bengal,SCS,0.0,3.0,20.0,55.0,0.0,77.0,22.0,102.0,47.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-26 09:00:00,11.5,87.4,743,743.0,4.0,10.0,55.0,989.0,,53.0,49.29,,55.0,989.0,IMD,5.710000000000001,bay_of_bengal,SCS,0.6945927106677213,3.939231012048832,15.0,55.0,0.0,77.0,22.0,102.0,47.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-26 12:00:00,11.7,87.4,754,744.0,3.0,345.0,55.0,987.0,3.5,55.0,51.150000000000006,,55.0,987.0,IMD,3.8499999999999934,bay_of_bengal,SCS,-0.776457135307562,2.897777478867205,10.0,55.0,0.0,77.0,22.0,102.0,47.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-26 15:00:00,11.8,87.3,750,740.0,2.0,310.0,55.0,989.0,,58.0,53.940000000000005,,55.0,989.0,IMD,1.0599999999999952,bay_of_bengal,SCS,-1.5320888862379562,1.2855752193730785,5.0,66.0,11.0,77.0,22.0,109.0,54.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-26 18:00:00,11.9,87.2,745,737.0,3.0,340.0,55.0,991.0,3.5,60.0,55.8,,55.0,991.0,IMD,0.8000000000000043,bay_of_bengal,SCS,-1.0260604299770058,2.8190778623577253,0.0,77.0,22.0,77.0,22.0,115.0,60.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-26 21:00:00,12.0,87.2,737,714.0,5.0,5.0,55.0,990.0,,63.0,58.59,,55.0,990.0,IMD,3.5900000000000034,bay_of_bengal,SCS,0.4357787137382908,4.980973490458728,0.0,77.0,22.0,77.0,22.0,121.0,66.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-27 00:00:00,12.4,87.3,714,677.0,8.0,0.0,55.0,989.0,3.5,65.0,60.45,,55.0,989.0,IMD,5.450000000000003,bay_of_bengal,SCS,0.0,8.0,0.0,77.0,22.0,77.0,22.0,127.0,72.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-27 03:00:00,12.9,87.2,670,636.0,11.0,355.0,66.0,982.0,,70.0,65.10000000000001,,66.0,982.0,IMD,0.8999999999999915,bay_of_bengal,VSCS,-0.9587131702242416,10.9581416790092,11.0,77.0,11.0,90.0,24.0,127.0,61.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-27 06:00:00,13.4,87.2,636,602.0,10.0,355.0,77.0,974.0,4.5,75.0,69.75,,77.0,974.0,IMD,7.25,bay_of_bengal,VSCS,-0.8715574274765832,9.961946980917457,22.0,77.0,0.0,102.0,25.0,127.0,50.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-27 09:00:00,13.9,87.2,593,565.0,8.0,0.0,77.0,973.0,,78.0,72.54,,77.0,973.0,IMD,4.459999999999994,bay_of_bengal,VSCS,0.0,8.0,22.0,77.0,0.0,102.0,25.0,127.0,50.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-27 12:00:00,14.2,87.2,565,547.0,5.0,0.0,77.0,972.0,4.5,80.0,74.4,,77.0,972.0,IMD,2.5999999999999943,bay_of_bengal,VSCS,0.0,5.0,22.0,77.0,0.0,102.0,25.0,127.0,50.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-27 15:00:00,14.4,87.2,547,538.0,3.0,0.0,77.0,973.0,,83.0,77.19,,77.0,973.0,IMD,0.1899999999999977,bay_of_bengal,VSCS,0.0,3.0,11.0,90.0,13.0,109.0,32.0,127.0,50.0,1.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-27 18:00:00,14.5,87.2,538,521.0,4.0,15.0,77.0,974.0,4.5,85.0,79.05,,77.0,974.0,IMD,2.049999999999997,bay_of_bengal,VSCS,1.035276180410083,3.863703305156273,0.0,102.0,25.0,115.0,38.0,127.0,50.0,1.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-27 21:00:00,14.7,87.3,527,509.0,5.0,20.0,77.0,973.0,,88.0,81.84,,77.0,973.0,IMD,4.840000000000003,bay_of_bengal,VSCS,1.7101007166283435,4.698463103929543,0.0,102.0,25.0,121.0,44.0,79.0,2.0,1.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-28 00:00:00,15.0,87.4,509,493.0,8.0,25.0,77.0,972.0,4.5,90.0,83.7,,77.0,972.0,IMD,6.700000000000003,bay_of_bengal,VSCS,3.3809460939255955,7.250462296293199,0.0,102.0,25.0,127.0,50.0,30.0,-47.0,1.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-28 03:00:00,15.4,87.6,493,477.0,9.0,30.0,90.0,962.0,,93.0,86.49000000000001,,90.0,962.0,IMD,3.509999999999991,bay_of_bengal,ESCS,4.499999999999999,7.794228634059948,13.0,109.0,19.0,127.0,37.0,23.0,-67.0,1.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-28 06:00:00,15.8,87.9,485,467.0,8.0,30.0,102.0,952.0,5.5,95.0,88.35000000000001,,102.0,952.0,IMD,13.649999999999991,bay_of_bengal,ESCS,4.0,6.92820323027551,25.0,115.0,13.0,127.0,25.0,15.0,-87.0,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-28 09:00:00,16.1,88.0,467,445.0,7.0,25.0,102.0,951.0,,98.0,91.14,,102.0,951.0,IMD,10.86,bay_of_bengal,ESCS,2.9583278321848963,6.344154509256549,25.0,121.0,19.0,127.0,25.0,67.89,-34.11,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-28 12:00:00,16.5,88.2,435,405.0,9.0,25.0,102.0,950.0,5.5,100.0,93.0,,102.0,950.0,IMD,9.0,bay_of_bengal,ESCS,3.803564355666295,8.15677008332985,25.0,127.0,25.0,127.0,25.0,55.8,-46.2,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-28 15:00:00,16.9,88.4,405,378.0,11.0,25.0,109.0,942.0,,105.0,97.65,,109.0,942.0,IMD,11.349999999999994,bay_of_bengal,ESCS,4.648800879147694,9.96938565740315,19.0,127.0,18.0,127.0,18.0,46.5,-62.5,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-28 18:00:00,17.4,88.7,378,360.0,11.0,25.0,115.0,934.0,6.0,110.0,102.3,,115.0,934.0,IMD,12.699999999999989,bay_of_bengal,ESCS,4.648800879147694,9.96938565740315,13.0,127.0,12.0,127.0,12.0,37.2,-77.8,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-28 21:00:00,17.9,88.9,352,336.0,11.0,25.0,121.0,927.0,,115.0,106.95,,121.0,927.0,IMD,14.049999999999995,bay_of_bengal,SuCS,4.648800879147694,9.96938565740315,19.0,127.0,6.0,79.0,-42.0,,,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-29 00:00:00,18.4,89.2,337,293.0,13.0,25.0,127.0,920.0,6.5,120.0,111.6,,127.0,920.0,IMD,15.399999999999991,bay_of_bengal,SuCS,5.494037402629092,11.78200123147645,25.0,127.0,0.0,30.0,-97.0,,,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-29 03:00:00,19.1,89.6,284,228.0,15.0,30.0,127.0,921.0,,125.0,116.25,,127.0,921.0,IMD,10.75,bay_of_bengal,SuCS,7.499999999999999,12.99038105676658,18.0,127.0,0.0,23.0,-104.0,,,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-29 06:00:00,19.7,90.0,232,190.0,12.0,30.0,127.0,922.0,6.5,130.0,120.9,,127.0,922.0,IMD,6.099999999999994,bay_of_bengal,SuCS,5.999999999999999,10.392304845413264,12.0,127.0,0.0,15.0,-112.0,,,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-29 09:00:00,20.1,90.3,190,148.0,11.0,35.0,127.0,920.0,,135.0,125.55,,127.0,920.0,IMD,1.4499999999999886,bay_of_bengal,SuCS,6.3093407998615065,9.01067248717891,6.0,79.0,-48.0,67.89,-59.11,,,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-29 12:00:00,20.6,90.6,140,98.0,13.0,35.0,127.0,918.0,6.5,140.0,130.20000000000002,,127.0,918.0,IMD,3.200000000000017,bay_of_bengal,SuCS,7.456493672563599,10.648976575756894,0.0,30.0,-97.0,55.8,-71.19999999999999,,,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-29 15:00:00,21.2,91.0,98,41.0,17.0,30.0,127.0,919.0,,138.0,128.34,,127.0,919.0,IMD,1.3400000000000034,bay_of_bengal,SuCS,8.499999999999998,14.72243186433546,0.0,23.0,-104.0,46.5,-80.5,,,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-29 18:00:00,22.0,91.6,30,0.0,18.0,35.0,127.0,920.0,6.5,135.0,125.55,,127.0,920.0,IMD,1.4499999999999886,bay_of_bengal,SuCS,10.324375854318829,14.744736797201853,0.0,15.0,-112.0,37.2,-89.8,,,0.0,0.0,maritime_mature,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-29 21:00:00,22.7,92.1,0,0.0,19.0,40.0,79.0,957.0,,123.0,114.39,,79.0,957.0,IMD,35.39,land,VSCS,12.212964584044244,14.554844419260585,-48.0,67.89,-11.11,,,,,,,over_land,,False
1991113N10091,1991,Unnamed,BB,NR,1991-04-30 00:00:00,23.4,92.9,0,0.0,20.0,50.0,30.0,994.0,0.0,110.0,102.3,,30.0,994.0,IMD,72.30000000000001,land,DD,15.32088886237956,12.855752193730789,-97.0,55.8,25.800000000000004,,,,,,,over_land,,False
